Year,Locality,Suburb,State,Postcode,Employed,Unemployed
2016,Blaxland (NSW) NSW 2774,Blaxland,NSW,2774,3686,150
2016,Blaxlands Creek NSW 2460,Blaxlands Creek,NSW,2460,45,8
2016,Blaxlands Ridge NSW 2758,Blaxlands Ridge,NSW,2758,250,10
2016,Blayney NSW 2799,Blayney,NSW,2799,1412,122
2016,Bligh Park NSW 2756,Bligh Park,NSW,2756,3433,149
2016,Blighty NSW 2713,Blighty,NSW,2713,82,0
2016,Blowering NSW 2720,Blowering,NSW,2720,0,0
2016,Blue Bay NSW 2261,Blue Bay,NSW,2261,453,27
2016,Blue Haven NSW 2262,Blue Haven,NSW,2262,2680,269
2016,Blue Knob NSW 2480,Blue Knob,NSW,2480,64,7
2016,Blue Mountains National Park NSW 2780,Blue Mountains National Park,NSW,2780,0,0
2016,Blue Nobby NSW 2408,Blue Nobby,NSW,2408,17,0
2016,Blue Vale NSW 2380,Blue Vale,NSW,2380,35,0
2016,Blueys Beach NSW 2428,Blueys Beach,NSW,2428,64,0
2016,Boambee NSW 2450,Boambee,NSW,2450,807,48
2016,Boambee East NSW 2452,Boambee East,NSW,2452,2280,175
2016,Boambolo NSW 2582,Boambolo,NSW,2582,40,0
2016,Boat Harbour (Lismore - NSW) NSW 2316,Boat Harbour,NSW,2316,58,7
2016,Boat Harbour (Port Stephens - NSW) NSW 2316,Boat Harbour,NSW,2316,441,16
2016,Bobadah NSW 2877,Bobadah,NSW,2877,7,0
2016,Bobin NSW 2429,Bobin,NSW,2429,50,10
2016,Bobs Creek NSW 2439,Bobs Creek,NSW,2439,41,0
2016,Bobs Farm NSW 2316,Bobs Farm,NSW,2316,211,17
2016,Bobundara NSW 2630,Bobundara,NSW,2630,16,0
2016,Boco NSW 2631,Boco,NSW,2631,0,0
2016,Bocoble NSW 2850,Bocoble,NSW,2850,47,5
2016,Bocobra NSW 2865,Bocobra,NSW,2865,17,0
2016,Bodalla NSW 2545,Bodalla,NSW,2545,318,30
2016,Bodangora NSW 2820,Bodangora,NSW,2820,42,3
2016,Boeill Creek NSW 2739,Boeill Creek,NSW,2739,52,0
2016,Bogan NSW 2826,Bogan,NSW,2826,7,0
2016,Bogan Gate NSW 2876,Bogan Gate,NSW,2876,95,8
2016,Bogangar NSW 2488,Bogangar,NSW,2488,1415,101
2016,Bogee NSW 2849,Bogee,NSW,2849,31,8
2016,Boggabilla NSW 2409,Boggabilla,NSW,2409,245,51
2016,Boggabri NSW 2382,Boggabri,NSW,2382,434,32
2016,Bogong Peaks Wilderness NSW 2720,Bogong Peaks Wilderness,NSW,2720,0,0
2016,Bohena Creek NSW 2390,Bohena Creek,NSW,2390,89,0
2016,Bohnock NSW 2430,Bohnock,NSW,2430,35,0
2016,Bolaro NSW 2629,Bolaro,NSW,2629,15,0
2016,Bolivia NSW 2372,Bolivia,NSW,2372,27,0
2016,Bolong NSW 2540,Bolong,NSW,2540,45,4
2016,Bolton Point NSW 2283,Bolton Point,NSW,2283,690,105
2016,Bolwarra (NSW) NSW 2320,Bolwarra,NSW,2320,485,23
2016,Bolwarra Heights NSW 2320,Bolwarra Heights,NSW,2320,1447,66
2016,Bom Bom NSW 2460,Bom Bom,NSW,2460,0,0
2016,Bomaderry NSW 2541,Bomaderry,NSW,2541,2409,197
2016,Bombah Point NSW 2423,Bombah Point,NSW,2423,4,0
2016,Bombala NSW 2632,Bombala,NSW,2632,623,20
2016,Bombay NSW 2622,Bombay,NSW,2622,51,0
2016,Bombira NSW 2850,Bombira,NSW,2850,172,0
2016,Bombo NSW 2533,Bombo,NSW,2533,53,0
2016,Bombowlee NSW 2720,Bombowlee,NSW,2720,140,0
2016,Bombowlee Creek NSW 2720,Bombowlee Creek,NSW,2720,23,0
2016,Bomen NSW 2650,Bomen,NSW,2650,15,0
2016,Bomera NSW 2357,Bomera,NSW,2357,18,0
2016,Bonalbo NSW 2469,Bonalbo,NSW,2469,104,12
2016,Bondi NSW 2026,Bondi,NSW,2026,5850,242
2016,Bondi Beach NSW 2026,Bondi Beach,NSW,2026,6957,272
2016,Bondi Forest NSW 2632,Bondi Forest,NSW,2632,0,0
2016,Bondi Junction NSW 2022,Bondi Junction,NSW,2022,5042,224
2016,Bonnells Bay NSW 2264,Bonnells Bay,NSW,2264,1471,128
2016,Bonnet Bay NSW 2226,Bonnet Bay,NSW,2226,1227,34
2016,Bonny Hills NSW 2445,Bonny Hills,NSW,2445,1249,58
2016,Bonnyrigg NSW 2177,Bonnyrigg,NSW,2177,3025,399
2016,Bonnyrigg Heights NSW 2177,Bonnyrigg Heights,NSW,2177,3160,270
2016,Bonshaw (NSW) NSW 2361,Bonshaw,NSW,2361,44,0
2016,Bonville NSW 2450,Bonville,NSW,2450,1152,68
2016,Booerie Creek NSW 2480,Booerie Creek,NSW,2480,72,3
2016,Book Book NSW 2650,Book Book,NSW,2650,47,0
2016,Booker Bay NSW 2257,Booker Bay,NSW,2257,484,33
2016,Bookham NSW 2582,Bookham,NSW,2582,79,6
2016,Bookookoorara NSW 2372,Bookookoorara,NSW,2372,8,0
2016,Bookram NSW 2460,Bookram,NSW,2460,0,0
2016,Boolambayte NSW 2423,Boolambayte,NSW,2423,26,3
2016,Boolaroo NSW 2284,Boolaroo,NSW,2284,498,45
2016,Boolcarroll NSW 2388,Boolcarroll,NSW,2388,4,0
2016,Booligal NSW 2711,Booligal,NSW,2711,53,0
2016,Boolijah NSW 2540,Boolijah,NSW,2540,0,0
2016,Boomanoomana NSW 2712,Boomanoomana,NSW,2712,43,0
2016,Boomerang Beach NSW 2428,Boomerang Beach,NSW,2428,126,7
2016,Boomey NSW 2866,Boomey,NSW,2866,36,0
2016,Boomi NSW 2405,Boomi,NSW,2405,100,0
2016,Boomi Creek NSW 2476,Boomi Creek,NSW,2476,11,0
2016,Boona Mount NSW 2877,Boona Mount,NSW,2877,15,0
2016,Boonal NSW 2409,Boonal,NSW,2409,22,0
2016,Boonoo Boonoo NSW 2372,Boonoo Boonoo,NSW,2372,7,0
2016,Boorabee Park NSW 2480,Boorabee Park,NSW,2480,43,0
2016,Booragul NSW 2284,Booragul,NSW,2284,434,46
2016,Booral (NSW) NSW 2425,Booral,NSW,2425,187,13
2016,Boorga NSW 2652,Boorga,NSW,2652,6,0
2016,Boorganna NSW 2429,Boorganna,NSW,2429,9,0
2016,Boorolong NSW 2350,Boorolong,NSW,2350,32,5
2016,Boorook NSW 2372,Boorook,NSW,2372,9,0
2016,Boorooma NSW 2650,Boorooma,NSW,2650,486,8
2016,Booroorban NSW 2710,Booroorban,NSW,2710,22,0
2016,Boorowa NSW 2586,Boorowa,NSW,2586,695,33
2016,Bootawa NSW 2430,Bootawa,NSW,2430,63,11
2016,Booti Booti NSW 2428,Booti Booti,NSW,2428,0,0
2016,Booyong NSW 2480,Booyong,NSW,2480,30,0
2016,Bora Ridge NSW 2471,Bora Ridge,NSW,2471,34,5
2016,Borah Creek NSW 2346,Borah Creek,NSW,2346,15,0
2016,Borambola NSW 2650,Borambola,NSW,2650,64,0
2016,Border Ranges NSW 2474,Border Ranges,NSW,2474,0,0
2016,Boree NSW 2800,Boree,NSW,2800,53,3
2016,Boree Creek NSW 2652,Boree Creek,NSW,2652,90,4
2016,Borenore NSW 2800,Borenore,NSW,2800,239,5
2016,Boro NSW 2622,Boro,NSW,2622,39,0
2016,Bossley Park NSW 2176,Bossley Park,NSW,2176,5773,458
2016,Bostobrick NSW 2453,Bostobrick,NSW,2453,59,8
2016,Botany NSW 2019,Botany,NSW,2019,5637,231
2016,Botobolar NSW 2850,Botobolar,NSW,2850,47,3
2016,Bottle Creek NSW 2469,Bottle Creek,NSW,2469,8,0
2016,Bouddi NSW 2251,Bouddi,NSW,2251,0,0
2016,Bourbah NSW 2828,Bourbah,NSW,2828,19,0
2016,Bourke NSW 2840,Bourke,NSW,2840,746,63
2016,Bourkelands NSW 2650,Bourkelands,NSW,2650,1572,39
2016,Bournda NSW 2548,Bournda,NSW,2548,65,0
2016,Bournewood NSW 2868,Bournewood,NSW,2868,26,0
2016,Bow Bowing NSW 2566,Bow Bowing,NSW,2566,870,59
2016,Bowan Park NSW 2864,Bowan Park,NSW,2864,59,0
2016,Bowen Mountain NSW 2753,Bowen Mountain,NSW,2753,813,37
2016,Bowenfels NSW 2790,Bowenfels,NSW,2790,532,94
2016,Bowling Alley Point NSW 2340,Bowling Alley Point,NSW,2340,12,0
2016,Bowman NSW 2422,Bowman,NSW,2422,48,3
2016,Bowman Farm NSW 2422,Bowman Farm,NSW,2422,19,0
2016,Bowmans Creek NSW 2330,Bowmans Creek,NSW,2330,8,0
2016,Bowna NSW 2644,Bowna,NSW,2644,66,0
2016,Bowning NSW 2582,Bowning,NSW,2582,280,13
2016,Bowral NSW 2576,Bowral,NSW,2576,4059,176
2016,Bowraville NSW 2449,Bowraville,NSW,2449,341,39
2016,Box Head NSW 2257,Box Head,NSW,2257,0,0
2016,Box Hill (NSW) NSW 2765,Box Hill,NSW,2765,427,17
2016,Box Ridge NSW 2357,Box Ridge,NSW,2357,23,0
2016,Boxers Creek NSW 2580,Boxers Creek,NSW,2580,98,3
2016,Boydtown NSW 2551,Boydtown,NSW,2551,22,0
2016,Bradbury (NSW) NSW 2560,Bradbury,NSW,2560,3720,327
2016,Braefield NSW 2339,Braefield,NSW,2339,30,4
2016,Braemar NSW 2575,Braemar,NSW,2575,235,12
2016,Braemar Bay NSW 2628,Braemar Bay,NSW,2628,7,0
2016,Braidwood NSW 2622,Braidwood,NSW,2622,682,40
2016,Brandy Hill NSW 2324,Brandy Hill,NSW,2324,369,12
2016,Branxton NSW 2335,Branxton,NSW,2335,950,49
2016,Braunstone NSW 2460,Braunstone,NSW,2460,122,12
2016,Brawboy NSW 2337,Brawboy,NSW,2337,15,0
2016,Bray Park (NSW) NSW 2484,Bray Park,NSW,2484,252,30
2016,Brays Creek NSW 2484,Brays Creek,NSW,2484,25,0
2016,Brayton NSW 2579,Brayton,NSW,2579,72,4
2016,Breadalbane (NSW) NSW 2581,Breadalbane,NSW,2581,46,0
2016,Breakfast Creek NSW 2849,Breakfast Creek,NSW,2849,14,0
2016,Breakfast Point NSW 2137,Breakfast Point,NSW,2137,2250,100
2016,Bream Beach NSW 2540,Bream Beach,NSW,2540,0,0
2016,Bredbo NSW 2626,Bredbo,NSW,2626,178,9
2016,Breelong NSW 2827,Breelong,NSW,2827,20,0
2016,Breeza NSW 2381,Breeza,NSW,2381,74,3
2016,Bretti NSW 2422,Bretti,NSW,2422,8,0
2016,Brewarrina NSW 2839,Brewarrina,NSW,2839,314,74
2016,Brewongle NSW 2795,Brewongle,NSW,2795,57,0
2016,Briarbrook NSW 2365,Briarbrook,NSW,2365,3,3
2016,Bribbaree NSW 2594,Bribbaree,NSW,2594,59,4
2016,Bridgman NSW 2330,Bridgman,NSW,2330,105,3
2016,Brierfield NSW 2454,Brierfield,NSW,2454,136,6
2016,Brighton-le-Sands NSW 2216,Brighton-Le-Sands,NSW,2216,3918,214
2016,Brightwaters NSW 2264,Brightwaters,NSW,2264,381,32
2016,Bril Bril NSW 2441,Bril Bril,NSW,2441,0,0
2016,Brimbin NSW 2430,Brimbin,NSW,2430,25,0
2016,Brindabella NSW 2611,Brindabella,NSW,2611,11,0
2016,Brinerville NSW 2454,Brinerville,NSW,2454,0,0
2016,Bringelly NSW 2556,Bringelly,NSW,2556,1193,58
2016,Bringenbrong NSW 3707,Bringenbrong,NSW,3707,34,0
2016,Brisbane Grove NSW 2580,Brisbane Grove,NSW,2580,70,4
2016,Broadmeadow NSW 2292,Broadmeadow,NSW,2292,826,74
2016,Broadwater (Bega Valley - NSW) NSW 2549,Broadwater,NSW,2549,49,0
2016,Broadwater (Richmond Valley - NSW) NSW 2549,Broadwater,NSW,2549,266,15
2016,Broadway NSW 2581,Broadway,NSW,2581,19,0
2016,Brobenah NSW 2705,Brobenah,NSW,2705,15,0
2016,Brocklehurst NSW 2830,Brocklehurst,NSW,2830,165,3
2016,Brocklesby NSW 2642,Brocklesby,NSW,2642,80,10
2016,Brockley NSW 2365,Brockley,NSW,2365,21,0
2016,Brodies Plains NSW 2360,Brodies Plains,NSW,2360,17,0
2016,Brogans Creek NSW 2848,Brogans Creek,NSW,2848,0,0
2016,Brogers Creek NSW 2535,Brogers Creek,NSW,2535,12,0
2016,Brogo NSW 2550,Brogo,NSW,2550,213,20
2016,Broke (NSW) NSW 2330,Broke,NSW,2330,220,14
2016,Broken Head NSW 2481,Broken Head,NSW,2481,128,5
2016,Broken Hill NSW 2880,Broken Hill,NSW,2880,6958,669
2016,Brombin NSW 2446,Brombin,NSW,2446,60,0
2016,Bronte NSW 2024,Bronte,NSW,2024,3625,130
2016,Brookdale (NSW) NSW 2655,Brookdale,NSW,2655,11,0
2016,Brookfield (NSW) NSW 2420,Brookfield,NSW,2420,88,3
2016,Brooklana NSW 2450,Brooklana,NSW,2450,25,5
2016,Brooklet NSW 2479,Brooklet,NSW,2479,128,3
2016,Brooklyn (NSW) NSW 2083,Brooklyn,NSW,2083,388,18
2016,Brookong NSW 2656,Brookong,NSW,2656,0,0
2016,Brookvale NSW 2100,Brookvale,NSW,2100,1881,72
2016,Brooman NSW 2538,Brooman,NSW,2538,9,0
2016,Brooms Head NSW 2463,Brooms Head,NSW,2463,60,4
2016,Broughams Gate NSW 2880,Broughams Gate,NSW,2880,4,0
2016,Broughton (NSW) NSW 2535,Broughton,NSW,2535,42,0
2016,Broughton Vale NSW 2535,Broughton Vale,NSW,2535,65,0
2016,Broughton Village NSW 2534,Broughton Village,NSW,2534,54,0
2016,Broulee NSW 2537,Broulee,NSW,2537,640,25
2016,Brownlow Hill NSW 2570,Brownlow Hill,NSW,2570,181,13
2016,Browns Creek NSW 2799,Browns Creek,NSW,2799,63,0
2016,Browns Mountain NSW 2540,Browns Mountain,NSW,2540,5,0
2016,Brownsville NSW 2530,Brownsville,NSW,2530,204,26
2016,Brucedale NSW 2650,Brucedale,NSW,2650,109,0
2016,Bruie Plains NSW 2875,Bruie Plains,NSW,2875,22,0
2016,Bruinbun NSW 2795,Bruinbun,NSW,2795,20,0
2016,Brumby Plains NSW 2476,Brumby Plains,NSW,2476,0,0
2016,Brundee NSW 2540,Brundee,NSW,2540,28,0
2016,Brungle NSW 2722,Brungle,NSW,2722,30,0
2016,Brungle Creek NSW 2722,Brungle Creek,NSW,2722,23,0
2016,Brunkerville NSW 2323,Brunkerville,NSW,2323,100,0
2016,Brunswick Heads NSW 2483,Brunswick Heads,NSW,2483,678,64
2016,Brushgrove NSW 2460,Brushgrove,NSW,2460,69,0
2016,Brushy Creek NSW 2365,Brushy Creek,NSW,2365,9,0
2016,Buangla NSW 2540,Buangla,NSW,2540,0,0
2016,Bucca (NSW) NSW 2450,Bucca,NSW,2450,258,23
2016,Bucca Wauka NSW 2429,Bucca Wauka,NSW,2429,35,0
2016,Buccarumbi NSW 2460,Buccarumbi,NSW,2460,5,0
2016,Buchanan (NSW) NSW 2323,Buchanan,NSW,2323,88,3
2016,Buckajo NSW 2550,Buckajo,NSW,2550,164,9
2016,Buckaroo NSW 2850,Buckaroo,NSW,2850,66,7
2016,Buckenbowra NSW 2536,Buckenbowra,NSW,2536,6,0
2016,Buckenderra NSW 2630,Buckenderra,NSW,2630,7,0
2016,Buckendoon NSW 2472,Buckendoon,NSW,2472,12,0
2016,Bucketty NSW 2250,Bucketty,NSW,2250,73,0
2016,Buckra Bendinni NSW 2449,Buckra Bendinni,NSW,2449,32,0
2016,Budawang NSW 2622,Budawang,NSW,2622,0,0
2016,Buddabadah NSW 2825,Buddabadah,NSW,2825,29,0
2016,Budden NSW 2849,Budden,NSW,2849,7,0
2016,Budderoo NSW 2535,Budderoo,NSW,2535,0,0
2016,Buddong NSW 2720,Buddong,NSW,2720,0,0
2016,Budgee Budgee (NSW) NSW 2850,Budgee Budgee,NSW,2850,99,0
2016,Budgewoi NSW 2262,Budgewoi,NSW,2262,1331,122
2016,Budgewoi Peninsula NSW 2262,Budgewoi Peninsula,NSW,2262,0,0
2016,Budgong NSW 2577,Budgong,NSW,2577,35,0
2016,Buff Point NSW 2262,Buff Point,NSW,2262,1349,128
2016,Bugaldie NSW 2357,Bugaldie,NSW,2357,46,5
2016,Bukalong NSW 2632,Bukalong,NSW,2632,0,0
2016,Bukkulla NSW 2360,Bukkulla,NSW,2360,73,12
2016,Bulahdelah NSW 2423,Bulahdelah,NSW,2423,494,39
2016,Bulee NSW 2622,Bulee,NSW,2622,0,0
2016,Bulga (NSW) NSW 2330,Bulga,NSW,2330,154,9
2016,Bulga Forest NSW 2429,Bulga Forest,NSW,2429,0,0
2016,Bulgary NSW 2650,Bulgary,NSW,2650,3,0
2016,Bulla (NSW) NSW 2835,Bulla,NSW,2835,4,0
2016,Bulla Creek NSW 2594,Bulla Creek,NSW,2594,22,0
2016,Bullaburra NSW 2784,Bullaburra,NSW,2784,577,18
2016,Bullagreen NSW 2824,Bullagreen,NSW,2824,16,0
2016,Bullarah NSW 2400,Bullarah,NSW,2400,73,0
2016,Bullatale NSW 2710,Bullatale,NSW,2710,22,0
2016,Bullawa Creek NSW 2390,Bullawa Creek,NSW,2390,36,0
2016,Bulldog NSW 2469,Bulldog,NSW,2469,0,7
2016,Bulli NSW 2516,Bulli,NSW,2516,2933,140
2016,Bulliac NSW 2422,Bulliac,NSW,2422,13,0
2016,Bullio NSW 2575,Bullio,NSW,2575,33,0
2016,Bulyeroi NSW 2387,Bulyeroi,NSW,2387,9,0
2016,Bumbaldry NSW 2794,Bumbaldry,NSW,2794,34,6
2016,Bumbalong NSW 2626,Bumbalong,NSW,2626,6,3
2016,Bundabah NSW 2324,Bundabah,NSW,2324,38,0
2016,Bundagen NSW 2454,Bundagen,NSW,2454,45,8
2016,Bundanoon (NSW) NSW 2578,Bundanoon,NSW,2578,1034,49
2016,Bundarra NSW 2359,Bundarra,NSW,2359,232,25
2016,Bundeena NSW 2230,Bundeena,NSW,2230,929,42
2016,Bundella NSW 2343,Bundella,NSW,2343,40,5
2016,Bundemar NSW 2823,Bundemar,NSW,2823,24,0
2016,Bundewallah NSW 2535,Bundewallah,NSW,2535,11,0
2016,Bundook NSW 2422,Bundook,NSW,2422,26,3
2016,Bundure NSW 2700,Bundure,NSW,2700,6,0
2016,Bungaba NSW 2852,Bungaba,NSW,2852,23,0
2016,Bungabbee NSW 2480,Bungabbee,NSW,2480,0,0
2016,Bungalora NSW 2486,Bungalora,NSW,2486,30,0
2016,Bungarby NSW 2630,Bungarby,NSW,2630,22,0
2016,Bungarribee NSW 2767,Bungarribee,NSW,2767,1353,62
2016,Bungawalbin NSW 2469,Bungawalbin,NSW,2469,41,4
2016,Bungendore NSW 2621,Bungendore,NSW,2621,2255,73
2016,Bungonia NSW 2580,Bungonia,NSW,2580,158,22
2016,Bungowannah NSW 2640,Bungowannah,NSW,2640,94,0
2016,Bungwahl NSW 2423,Bungwahl,NSW,2423,86,0
2016,Bunnaloo NSW 2731,Bunnaloo,NSW,2731,61,0
2016,Bunnan NSW 2337,Bunnan,NSW,2337,46,0
2016,Bunyah NSW 2429,Bunyah,NSW,2429,56,3
2016,Bunyan NSW 2630,Bunyan,NSW,2630,79,0
2016,Burcher NSW 2671,Burcher,NSW,2671,36,0
2016,Bureen NSW 2328,Bureen,NSW,2328,25,0
2016,Burnt Bridge NSW 2440,Burnt Bridge,NSW,2440,27,0
2016,Burnt Yards NSW 2792,Burnt Yards,NSW,2792,17,0
2016,Buronga NSW 2739,Buronga,NSW,2739,532,38
2016,Burra (Queanbeyan-Palerang Regional - NSW) NSW 2620,Burra,NSW,2620,386,10
2016,Burra (Snowy Valleys - NSW) NSW 2620,Burra,NSW,2620,31,0
2016,Burra Creek NSW 2722,Burra Creek,NSW,2722,48,0
2016,Burraboi NSW 2732,Burraboi,NSW,2732,45,0
2016,Burradoo NSW 2576,Burradoo,NSW,2576,917,30
2016,Burraga NSW 2795,Burraga,NSW,2795,44,0
2016,Burragate NSW 2550,Burragate,NSW,2550,43,3
2016,Burrandana NSW 2650,Burrandana,NSW,2650,14,0
2016,Burraneer NSW 2230,Burraneer,NSW,2230,1887,37
2016,Burrangong NSW 2594,Burrangong,NSW,2594,116,9
2016,Burrapine NSW 2447,Burrapine,NSW,2447,3,0
2016,Burrawang NSW 2577,Burrawang,NSW,2577,168,0
2016,Burrell Creek NSW 2429,Burrell Creek,NSW,2429,96,3
2016,Burren Junction NSW 2386,Burren Junction,NSW,2386,131,9
2016,Burrier NSW 2540,Burrier,NSW,2540,25,0
2016,Burrill Lake NSW 2539,Burrill Lake,NSW,2539,522,29
2016,Burringbar NSW 2483,Burringbar,NSW,2483,382,31
2016,Burrinjuck NSW 2582,Burrinjuck,NSW,2582,9,0
2016,Burroway NSW 2821,Burroway,NSW,2821,54,0
2016,Burrumbuttock NSW 2642,Burrumbuttock,NSW,2642,185,12
2016,Burrundulla NSW 2850,Burrundulla,NSW,2850,73,0
2016,Burwood (NSW) NSW 2134,Burwood,NSW,2134,7189,790
2016,Burwood Heights NSW 2136,Burwood Heights,NSW,2136,435,20
2016,Busby NSW 2168,Busby,NSW,2168,1178,190
2016,Busbys Flat NSW 2469,Busbys Flat,NSW,2469,17,0
2016,Bushells Ridge NSW 2259,Bushells Ridge,NSW,2259,6,0
2016,Buttaba NSW 2283,Buttaba,NSW,2283,479,32
2016,Buttai NSW 2323,Buttai,NSW,2323,35,0
2016,Butterwick NSW 2321,Butterwick,NSW,2321,75,3
2016,Buxton (NSW) NSW 2571,Buxton,NSW,2571,1019,57
2016,Byabarra NSW 2446,Byabarra,NSW,2446,152,3
2016,Byadbo Wilderness NSW 2628,Byadbo Wilderness,NSW,2628,0,0
2016,Byangum NSW 2484,Byangum,NSW,2484,59,10
2016,Bylong NSW 2849,Bylong,NSW,2849,18,0
2016,Byng NSW 2800,Byng,NSW,2800,35,0
2016,Byrock NSW 2831,Byrock,NSW,2831,16,0
2016,Byron Bay NSW 2481,Byron Bay,NSW,2481,2349,139
2016,Byrrill Creek NSW 2484,Byrrill Creek,NSW,2484,46,5
2016,Bywong NSW 2621,Bywong,NSW,2621,702,23
2016,Cabarita (NSW) NSW 2137,Cabarita,NSW,2137,968,26
2016,Cabarita Beach NSW 2488,Cabarita Beach,NSW,2488,54,10
2016,Cabbage Tree Island (Ballina - NSW) NSW 2477,Cabbage Tree Island,NSW,2477,6,0
2016,Cabbage Tree Island (Mid-Coast - NSW) NSW 2477,Cabbage Tree Island,NSW,2477,0,0
2016,Cabramatta NSW 2166,Cabramatta,NSW,2166,7448,1316
2016,Cabramatta West NSW 2166,Cabramatta West,NSW,2166,2539,349
2016,Cabramurra NSW 2629,Cabramurra,NSW,2629,14,0
2016,Caddens NSW 2747,Caddens,NSW,2747,661,56
2016,Cadgee (NSW) NSW 2545,Cadgee,NSW,2545,8,0
2016,Cadia NSW 2800,Cadia,NSW,2800,0,0
2016,Caffreys Flat NSW 2424,Caffreys Flat,NSW,2424,16,0
2016,Cairncross NSW 2446,Cairncross,NSW,2446,0,0
2016,Calala NSW 2340,Calala,NSW,2340,1871,80
2016,Calamia NSW 2460,Calamia,NSW,2460,3,0
2016,Calderwood NSW 2527,Calderwood,NSW,2527,95,6
2016,Caldwell NSW 2710,Caldwell,NSW,2710,18,0
2016,Calga NSW 2250,Calga,NSW,2250,52,8
2016,Califat NSW 2729,Califat,NSW,2729,8,0
2016,Calimo NSW 2710,Calimo,NSW,2710,37,0
2016,Callaghan NSW 2308,Callaghan,NSW,2308,463,206
2016,Callaghans Creek NSW 2422,Callaghans Creek,NSW,2422,7,0
2016,Callala Bay NSW 2540,Callala Bay,NSW,2540,821,71
2016,Callala Beach NSW 2540,Callala Beach,NSW,2540,253,22
2016,Calliope (NSW) NSW 2462,Calliope,NSW,2462,42,0
2016,Caloola NSW 2795,Caloola,NSW,2795,36,0
2016,Cambalong NSW 2632,Cambalong,NSW,2632,0,0
2016,Camberwell (NSW) NSW 2330,Camberwell,NSW,2330,36,0
2016,Cambewarra NSW 2540,Cambewarra,NSW,2540,135,0
2016,Cambewarra Village NSW 2540,Cambewarra Village,NSW,2540,604,24
2016,Camboon (NSW) NSW 2849,Camboon,NSW,2849,17,0
2016,Cambra NSW 2420,Cambra,NSW,2420,8,0
2016,Cambridge Gardens NSW 2747,Cambridge Gardens,NSW,2747,1031,54
2016,Cambridge Park NSW 2747,Cambridge Park,NSW,2747,3080,215
2016,Cambridge Plateau NSW 2469,Cambridge Plateau,NSW,2469,0,0
2016,Camden NSW 2570,Camden,NSW,2570,1486,73
2016,Camden Head NSW 2443,Camden Head,NSW,2443,46,5
2016,Camden Park (NSW) NSW 2570,Camden Park,NSW,2570,1228,21
2016,Camden South NSW 2570,Camden South,NSW,2570,2286,84
2016,Camellia NSW 2142,Camellia,NSW,2142,0,0
2016,Cameron Park NSW 2285,Cameron Park,NSW,2285,4057,199
2016,Camerons Creek NSW 2359,Camerons Creek,NSW,2359,15,0
2016,Camira (NSW) NSW 2469,Camira,NSW,2469,5,0
2016,Cammeray NSW 2062,Cammeray,NSW,2062,4016,150
2016,Camp Creek (NSW) NSW 4385,Camp Creek,NSW,4385,9,0
2016,Campbelltown (NSW) NSW 2560,Campbelltown,NSW,2560,5193,472
2016,Camperdown (NSW) NSW 2050,Camperdown,NSW,2050,5970,469
2016,Campsie NSW 2194,Campsie,NSW,2194,10978,1129
2016,Campvale NSW 2318,Campvale,NSW,2318,21,0
2016,Cams Wharf NSW 2281,Cams Wharf,NSW,2281,65,4
2016,Canada Bay NSW 2046,Canada Bay,NSW,2046,611,34
2016,Canadian Lead NSW 2850,Canadian Lead,NSW,2850,0,0
2016,Canbelego NSW 2835,Canbelego,NSW,2835,11,0
2016,Candelo NSW 2550,Candelo,NSW,2550,300,17
2016,Cangai NSW 2460,Cangai,NSW,2460,14,0
2016,Caniaba NSW 2480,Caniaba,NSW,2480,342,5
2016,Canley Heights NSW 2166,Canley Heights,NSW,2166,4003,531
2016,Canley Vale NSW 2166,Canley Vale,NSW,2166,3514,560
2016,Canobolas NSW 2800,Canobolas,NSW,2800,264,9
2016,Canoelands NSW 2157,Canoelands,NSW,2157,94,0
2016,Canonba NSW 2825,Canonba,NSW,2825,18,0
2016,Canowindra NSW 2804,Canowindra,NSW,2804,937,51
2016,Canterbury (NSW) NSW 2193,Canterbury,NSW,2193,3645,234
2016,Canton Beach NSW 2263,Canton Beach,NSW,2263,258,27
2016,Canyonleigh NSW 2577,Canyonleigh,NSW,2577,207,6
2016,Caparra NSW 2429,Caparra,NSW,2429,23,4
2016,Capeen Creek NSW 2469,Capeen Creek,NSW,2469,4,0
2016,Capertee NSW 2846,Capertee,NSW,2846,55,3
2016,Capoompeta NSW 2371,Capoompeta,NSW,2371,5,0
2016,Captains Flat NSW 2623,Captains Flat,NSW,2623,290,19
2016,Carabost NSW 2650,Carabost,NSW,2650,16,0
2016,Caragabal NSW 2810,Caragabal,NSW,2810,86,0
2016,Carcalgong NSW 2850,Carcalgong,NSW,2850,14,0
2016,Carcoar NSW 2791,Carcoar,NSW,2791,113,11
2016,Cardiff (NSW) NSW 2285,Cardiff,NSW,2285,2644,221
2016,Cardiff Heights NSW 2285,Cardiff Heights,NSW,2285,641,38
2016,Cardiff South NSW 2285,Cardiff South,NSW,2285,1361,88
2016,Carey Bay NSW 2283,Carey Bay,NSW,2283,289,18
2016,Cargo NSW 2800,Cargo,NSW,2800,270,8
2016,Carinda NSW 2831,Carinda,NSW,2831,92,0
2016,Caringbah NSW 2229,Caringbah,NSW,2229,5998,229
2016,Caringbah South NSW 2229,Caringbah South,NSW,2229,6043,194
2016,Carlaminda NSW 2630,Carlaminda,NSW,2630,18,0
2016,Carlingford NSW 2118,Carlingford,NSW,2118,11047,774
